20.3125,64
7.8125,64
12.5,64
21.875,64
18.75,64
21.875,64
26.5625,64
21.875,64
26.5625,64
21.875,64
23.4375,64
17.1875,64
25,64
31.25,64
34.375,64
25,64
25,64
29.6875,64
39.0625,64
39.0625,64
40.625,64
43.75,64
43.75,64
46.875,64
45.3125,64
45.3125,64
50,64
48.4375,64
50,64
45.3125,64
62.5,64
51.5625,64
53.125,64
57.8125,64
48.4375,64
45.3125,64
53.125,64
54.6875,64
53.125,64
54.6875,64
64.0625,64
68.75,64
59.375,64
42.1875,64
50,64
67.1875,64
56.25,64
62.5,64
51.5625,64
73.4375,64
73.4375,64
43.75,64
59.375,64
62.5,64
51.5625,64
45.3125,64
57.8125,64
73.4375,64
68.75,64
64.0625,64
67.1875,64
65.625,64
73.4375,64
59.375,64
54.6875,64
65.625,64
71.875,64
53.125,64
64.0625,64
79.6875,64
70.3125,64
76.5625,64
59.375,64
76.5625,64
75,64
73.4375,64
60.9375,64
73.4375,64
75,64
64.0625,64
71.875,64
76.5625,64
71.875,64
65.625,64
64.0625,64
71.875,64
84.375,64
73.4375,64
65.625,64
75,64
75,64
65.625,64
70.3125,64
76.5625,64
82.8125,64
75,64
57.8125,64
76.5625,64
82.8125,64
62.5,64
75,64
78.125,64
87.5,64
67.1875,64
68.75,64
85.9375,64
79.6875,64
65.625,64
75,64
82.8125,64
76.5625,64
76.5625,64
78.125,64
79.6875,64
82.8125,64
67.1875,64
68.75,64
79.6875,64
76.5625,64
73.4375,64
62.5,64
84.375,64
82.8125,64
75,64
64.0625,64
78.125,64
85.9375,64
78.125,64
71.875,64
81.25,64
81.25,64
70.3125,64
79.6875,64
84.375,64
78.125,64
75,64
67.1875,64
82.8125,64
75,64
70.3125,64
75,64
79.6875,64
90.625,64
71.875,64
75,64
85.9375,64
81.25,64
85.9375,64
70.3125,64
81.25,64
81.25,64
65.625,64
75,64
75,4
82.8125,64
82.8125,64
100,4
50,4
75,64
75,4
